dataset,source_dataset,feature_mode,feature_set,model,model_runtime,subject,train_genuine_count,test_genuine_count,train_impostor_count,test_impostor_count,FAR,FRR,EER,Accuracy,AUC,threshold,train_time_ms,inference_time_ms_per_sample,ui_blocking_time_ms,memory_before_bytes,memory_after_bytes
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Device-Aware Template kNN,python_numpy_device_aware_knn,P003,3,3,92,78,0.4230769230769231,0.3333333333333333,0.3782051282051282,0.5802469135802469,0.6068376068376069,-1.0141465663909912,0.21195799854467623,0.02002623455435825,1.6221249989030184,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Device-Aware Template kNN,python_numpy_device_aware_knn,P007,3,3,92,78,0.20512820512820512,0.3333333333333333,0.2692307692307692,0.7901234567901234,0.8974358974358975,-0.691044807434082,0.2038750008068746,0.01739351851197339,1.4088749994698446,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Device-Aware Template kNN,python_numpy_device_aware_knn,P008,6,5,89,76,0.4605263157894737,0.4,0.43026315789473685,0.5432098765432098,0.5552631578947368,-1.149858832359314,0.20045800010848325,0.015898654313742207,1.2877909994131187,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Device-Aware Template kNN,python_numpy_device_aware_knn,P009,8,6,87,75,0.26666666666666666,0.3333333333333333,0.3,0.7283950617283951,0.8333333333333334,-0.8107454180717468,0.19904200053133536,0.01571450615930515,1.272874998903717,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Device-Aware Template kNN,python_numpy_device_aware_knn,P010,3,3,92,78,0.2948717948717949,0.3333333333333333,0.3141025641025641,0.7037037037037037,0.7905982905982906,-1.1031076908111572,0.1989579996006796,0.0151882716041363,1.2302499999350403,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,PCA Mahalanobis Distance,python_sklearn_pca_mahalanobis,A001,7,5,88,76,0.39473684210526316,0.4,0.3973684210526316,0.6049382716049383,0.631578947368421,-87.67273167682339,4.663625000830507,0.0003245802446021296,0.026290999812772498,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,PCA Mahalanobis Distance,python_sklearn_pca_mahalanobis,A003,3,2,92,79,0.0379746835443038,0.0,0.0189873417721519,0.9629629629629629,0.9620253164556962,-90.11123077596132,0.6724590002704645,0.00017695061547716182,0.014332999853650108,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,PCA Mahalanobis Distance,python_sklearn_pca_mahalanobis,A004,3,3,92,78,0.1794871794871795,0.3333333333333333,0.2564102564102564,0.8148148148148148,0.8803418803418802,-72.71456010591388,0.5920830008108169,0.00018055556053841876,0.01462500040361192,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,PCA Mahalanobis Distance,python_sklearn_pca_mahalanobis,A005,4,3,91,78,0.02564102564102564,0.0,0.01282051282051282,0.9753086419753086,0.9829059829059829,-51.147153429420484,0.6509169998025754,0.0002119382703245652,0.01716699989628978,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,PCA Mahalanobis Distance,python_sklearn_pca_mahalanobis,A006,3,2,92,79,0.34177215189873417,0.5,0.4208860759493671,0.654320987654321,0.6582278481012658,-90.81646117144919,0.6877910000184784,0.00021656789029316035,0.017541999113745987,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,PCA Mahalanobis Distance,python_sklearn_pca_mahalanobis,A008,3,3,92,78,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.735042735042735,-118.08645844382873,0.5755420006607892,0.00017386419467921196,0.014082999769016169,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,PCA Mahalanobis Distance,python_sklearn_pca_mahalanobis,A009,3,3,92,78,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.23076923076923075,-132.22340225828412,0.5801670013170224,0.00017540739384985725,0.014207998901838437,2033860608,2033860608
