dataset,source_dataset,feature_mode,feature_set,model,model_runtime,subject,train_genuine_count,test_genuine_count,train_impostor_count,test_impostor_count,FAR,FRR,EER,Accuracy,AUC,threshold,train_time_ms,inference_time_ms_per_sample,ui_blocking_time_ms,memory_before_bytes,memory_after_bytes
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s013,200,200,10000,10000,0.135,0.135,0.135,0.865,0.941862,-0.41506272554397583,5.968415998722776,0.033998651960799035,346.7862500001502,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s015,200,200,10000,10000,0.205,0.205,0.205,0.795,0.8841605,-0.44578441977500916,6.916332999026054,0.03513620509800282,358.38929199962877,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s016,200,200,10000,10000,0.08,0.08,0.08,0.92,0.954499,-0.7841365933418274,6.005082999763545,0.03439952617661808,350.87516700150445,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s017,200,200,10000,10000,0.04,0.04,0.04,0.96,0.990538,-0.3593662679195404,4.944291000356316,0.033892226274474524,345.70070799964014,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s018,200,200,10000,10000,0.21,0.21,0.21,0.79,0.8775124999999999,-0.49787887930870056,5.085790999146411,0.03569348450975097,364.07354199945985,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s019,200,200,10000,10000,0.0679,0.07,0.06895000000000001,0.9320588235294117,0.9658475000000001,-0.4976818263530731,5.639457998768194,0.03568136029410679,363.9498749998893,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s020,200,200,10000,10000,0.24,0.24,0.24,0.76,0.8367637499999999,-0.5497078895568848,6.107874998633633,0.033403774509768516,340.7184999996389,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s021,200,200,10000,10000,0.1788,0.18,0.1794,0.8211764705882353,0.8999560000000001,-0.4699305295944214,5.0377919997117715,0.033932479607791916,346.11129199947754,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s022,200,200,10000,10000,0.07,0.07,0.07,0.93,0.966771,-0.7307937145233154,5.43604199992842,0.034130870097963936,348.1348749992321,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s024,200,200,10000,10000,0.06,0.06,0.06,0.94,0.983875,-0.47628283500671387,5.52633400002378,0.034179946862744094,348.63545799998974,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s025,200,200,10000,10000,0.095,0.095,0.095,0.905,0.9534450000000001,-0.49524104595184326,4.7275840006477665,0.034025432941074116,347.05941599895596,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s026,200,200,10000,10000,0.11,0.11,0.11,0.89,0.9457997499999999,-0.36117470264434814,5.234041000221623,0.033925988529482115,346.04508300071757,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s027,200,200,10000,10000,0.095,0.095,0.095,0.905,0.9558859999999999,-0.5487973093986511,5.295375000059721,0.033902528627425224,345.80579199973727,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s028,200,200,10000,10000,0.0813,0.08,0.08065,0.9187254901960784,0.9801055,-0.473023384809494,6.094082998970407,0.033881838235352985,345.59475000060047,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s029,200,200,10000,10000,0.1376,0.14,0.1388,0.8623529411764705,0.9284749999999999,-0.38527795672416687,5.887082999834092,0.03386706696088082,345.4440830009844,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s030,200,200,10000,10000,0.1624,0.16,0.1612,0.8376470588235294,0.8990354999999999,-0.5674360394477844,5.1045000000158325,0.03363599676477486,343.08716700070363,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s031,200,200,10000,10000,0.2457,0.245,0.24535,0.754313725490196,0.8024605,-0.4848974347114563,4.867624998951214,0.03379443225497323,344.70320900072693,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s032,200,200,10000,10000,0.415,0.415,0.415,0.585,0.6427147499999999,-0.5091291666030884,4.590208000081475,0.033791989313862826,344.6782910014008,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s033,200,200,10000,10000,0.1341,0.135,0.13455,0.8658823529411764,0.9266179999999998,-0.8381945490837097,5.10595900050248,0.03368592323532343,343.59641700029897,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s034,200,200,10000,10000,0.27,0.27,0.27,0.73,0.8190955,-0.4958230257034302,5.670000000463915,0.03372397058817168,343.9844999993511,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s035,200,200,10000,10000,0.2944,0.295,0.29469999999999996,0.7055882352941176,0.7970132499999999,-0.5197471976280212,5.537584000194329,0.0352554860783843,359.6059579995199,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s036,200,200,10000,10000,0.035,0.035,0.035,0.965,0.990429,-0.890420138835907,5.858208000063314,0.035847663431352476,365.64616699979524,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s037,200,200,10000,10000,0.2,0.2,0.2,0.8,0.8621719999999999,-0.468180775642395,5.564458000662853,0.035519656862829034,362.3005000008561,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s038,200,200,10000,10000,0.11,0.11,0.11,0.89,0.9377355,-0.47256338596343994,5.504458000359591,0.03436419931377339,350.5148330004886,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s039,200,200,10000,10000,0.085,0.085,0.085,0.915,0.939865,-0.4273146390914917,5.740332999266684,0.03486577205876529,355.63087499940593,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s040,200,200,10000,10000,0.25,0.25,0.25,0.75,0.8144374999999999,-0.715549111366272,5.435625000245636,0.034063194411739425,347.4445829997421,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s041,200,200,10000,10000,0.205,0.205,0.205,0.795,0.8634447500000001,-0.726348876953125,5.303166999510722,0.034420526960685476,351.08937499899184,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s042,200,200,10000,10000,0.055,0.055,0.055,0.945,0.970559,-0.48438894748687744,5.594332998953178,0.035739934607822675,364.54733299979125,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s043,200,200,10000,10000,0.055,0.055,0.055,0.945,0.9843000000000001,-0.5538889765739441,5.58866599931207,0.03418872950978945,348.72504099985235,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s044,200,200,10000,10000,0.095,0.095,0.095,0.905,0.955026,-0.4756642282009125,5.980333999104914,0.034003317058722685,346.8338339989714,893894656,893894656
