attempt_id,hold_mean_ms,hold_std_ms,down_down_mean_ms,down_down_std_ms,up_down_mean_ms,up_down_std_ms,up_up_mean_ms,down_up_mean_ms,chars_per_second,backspace_count,repeat_count,composition_ratio,keyup_coverage,timing_coverage,text_length
8b987fd6-a925-48f2-b75f-0c7258a08ee2,77.20550456615763,22.628867791554224,96.81851851940155,58.89107198839061,19.53888890919862,63.23421163975507,96.78611110978656,174.0657407199895,4.18028425936751,0.0,0.0,0.3135593220338983,0.990909090909091,0.990909090909091,44.0
b04ddf19-97f1-4150-b0eb-9dc5a0148c9a,192.1604477522978,353.371598853497,109.35563909738583,74.2985679970453,3.78790323580465,164.71332456864494,175.5425196876676,302.26541352451295,3.625047023015629,0.0,0.0,0.30896551724137933,0.9852941176470589,0.9852941176470589,53.0
d3d0361c-f035-4bf4-95a7-62c5b7a33552,555.4157894758516,1547.1186119933807,157.8329383886256,207.3661231514284,63.59349593302099,238.20232049348826,512.0164524436303,715.9381294982325,2.6101592197161367,16.0,0.0,0.2746543778801843,0.9837209302325581,0.9837209302325581,174.0
1cb49d99-746b-41cf-9622-da69130d0b2c,248.5785046688864,619.749883747608,142.29494382022472,132.658170428666,25.653984068399406,196.81991853598976,254.33359528758905,391.22303370411475,2.5895395746073095,16.0,1.0,0.28778018799710775,0.9944237918215614,0.9944237918215614,197.0
8b9ab8e3-51e6-47b9-9bef-f425d5939e81,99.24869888156763,166.0264917329298,196.0108614226852,480.0467968051773,102.63584905930286,489.97475496386215,202.66818181763995,295.8281954849573,0.643077954828367,5.0,0.0,0.300148588410104,0.996309963099631,0.996309963099631,70.0
d44c958a-488e-408e-a47c-4b0528613ea8,100.98117647077522,140.9299051226408,272.73267716591755,704.2191619246591,176.7893280634296,670.315184848496,277.7596837946549,373.6610236224227,1.2547558129799465,13.0,0.0,0.2839506172839506,1.0,1.0,87.0
88ebaeae-8cef-4133-9136-454d78647a4a,93.2684000120163,107.93882083595913,190.83413654637624,596.1489319643576,97.55461846202253,588.7348375092511,190.92369477911646,284.2032128634702,1.3022966631785682,5.0,0.0,0.3048211508553655,1.0,1.0,62.0
8d92d3fa-d708-44a0-a6cc-edcc323ed118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b30c7101-39f4-4c56-8514-c7814ae080f2,144.59999999776483,19.0,96.0,0.0,-67.59999999776483,0.0,58.0,221.59999999776483,113.34363730057818,0.0,0.0,0.0,1.0,1.0,44.0
2b4e3abc-ff98-4ce7-a4cd-cad2de78b1e2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
