attempt_id,participant_id,participant_code,session_id,session_no,input_mode,role_label,status,quality_status,device_class,prompt_id,prompt_set_id,started_at,ended_at,submitted_at,raw_text_length,event_count,paired_key_count,keyup_coverage,paste_count,fixed_prompt_match
8b987fd6-a925-48f2-b75f-0c7258a08ee2,45e4a91a-62a8-414b-b354-32a793f292da,A006,546f1a79-d704-4f35-bbc4-c1e04f1ccf5d,1,fixed,genuine,submitted,usable,desktop,ko_fixed_002,pilot_fixed_ko_v1,2026-05-11T03:47:56.831Z,2026-05-11T03:48:11.688Z,2026-05-11T03:48:11.688Z,44.0,590.0,109.0,0.990909090909091,0,1.0
b04ddf19-97f1-4150-b0eb-9dc5a0148c9a,45e4a91a-62a8-414b-b354-32a793f292da,A006,546f1a79-d704-4f35-bbc4-c1e04f1ccf5d,1,fixed,genuine,submitted,usable,desktop,ko_fixed_003,pilot_fixed_ko_v1,2026-05-11T03:48:13.690Z,2026-05-11T03:48:31.481Z,2026-05-11T03:48:31.481Z,53.0,725.0,134.0,0.9852941176470589,0,1.0
d3d0361c-f035-4bf4-95a7-62c5b7a33552,45e4a91a-62a8-414b-b354-32a793f292da,A006,546f1a79-d704-4f35-bbc4-c1e04f1ccf5d,1,fixed,genuine,submitted,low_quality,desktop,ko_fixed_004,pilot_fixed_ko_v1,2026-05-11T03:48:32.392Z,2026-05-11T03:49:44.986Z,2026-05-11T03:49:44.986Z,174.0,2170.0,423.0,0.9837209302325581,0,0.0
1cb49d99-746b-41cf-9622-da69130d0b2c,45e4a91a-62a8-414b-b354-32a793f292da,A006,546f1a79-d704-4f35-bbc4-c1e04f1ccf5d,1,fixed,genuine,submitted,usable,desktop,ko_fixed_005,pilot_fixed_ko_v1,2026-05-11T03:49:46.005Z,2026-05-11T03:51:05.563Z,2026-05-11T03:51:05.563Z,197.0,2766.0,535.0,0.9944237918215614,0,1.0
8b9ab8e3-51e6-47b9-9bef-f425d5939e81,45e4a91a-62a8-414b-b354-32a793f292da,A006,546f1a79-d704-4f35-bbc4-c1e04f1ccf5d,1,free,genuine,submitted,low_quality,desktop,ko_free_suggestion_001,pilot_free_suggestions_ko_v1,2026-05-11T03:51:06.835Z,2026-05-11T03:53:46.993Z,2026-05-11T03:53:46.993Z,70.0,1346.0,270.0,0.996309963099631,0,
d44c958a-488e-408e-a47c-4b0528613ea8,45e4a91a-62a8-414b-b354-32a793f292da,A006,546f1a79-d704-4f35-bbc4-c1e04f1ccf5d,1,free,genuine,submitted,usable,desktop,ko_free_suggestion_002,pilot_free_suggestions_ko_v1,2026-05-11T03:53:48.719Z,2026-05-11T03:55:10.477Z,2026-05-11T03:55:10.477Z,87.0,1296.0,255.0,1.0,0,
88ebaeae-8cef-4133-9136-454d78647a4a,45e4a91a-62a8-414b-b354-32a793f292da,A006,546f1a79-d704-4f35-bbc4-c1e04f1ccf5d,1,free,genuine,submitted,low_quality,desktop,ko_free_suggestion_003,pilot_free_suggestions_ko_v1,2026-05-11T03:55:11.418Z,2026-05-11T03:56:25.593Z,2026-05-11T03:56:25.593Z,62.0,1286.0,250.0,1.0,0,
8d92d3fa-d708-44a0-a6cc-edcc323ed118,fa76effc-904d-460e-afc9-4e85a5c27e4d,A007,cf41a09c-7185-4b21-ae23-60160a7e3b38,1,fixed,genuine,excluded,excluded,desktop,ko_fixed_001,pilot_fixed_ko_v1,2026-05-11T04:20:14.225Z,2026-05-11T04:20:25.490Z,2026-05-11T04:20:25.490Z,0.0,0.0,0.0,0.0,0,0.0
4c75a85d-9a64-457b-abf1-021200d09d62,e17823d0-0a3e-4e40-bb33-f9f5f79608f1,A0000000000,cf7f278a-91e4-4923-bf21-0cb5092d1673,1,fixed,genuine,in_progress,,desktop,ko_fixed_001,pilot_fixed_ko_v1,2026-05-11T04:20:18.690Z,,,0,,,,0,
e5cede43-e80f-4c32-b5a4-2537d974820d,fa76effc-904d-460e-afc9-4e85a5c27e4d,A007,cf41a09c-7185-4b21-ae23-60160a7e3b38,1,fixed,genuine,cancelled,,desktop,ko_fixed_002,pilot_fixed_ko_v1,2026-05-11T04:20:26.615Z,2026-05-11T04:20:28.430Z,,0,,,,0,
b30c7101-39f4-4c56-8514-c7814ae080f2,fa76effc-904d-460e-afc9-4e85a5c27e4d,A007,cf41a09c-7185-4b21-ae23-60160a7e3b38,1,fixed,genuine,excluded,excluded,desktop,ko_fixed_002,pilot_fixed_ko_v1,2026-05-11T04:20:29.944Z,2026-05-11T04:20:47.246Z,2026-05-11T04:20:47.246Z,44.0,8.0,2.0,1.0,2,1.0
bf2f1f26-84c4-4829-8532-dce50a87e5fa,fa76effc-904d-460e-afc9-4e85a5c27e4d,A007,cf41a09c-7185-4b21-ae23-60160a7e3b38,1,fixed,genuine,cancelled,,desktop,ko_fixed_003,pilot_fixed_ko_v1,2026-05-11T04:20:48.692Z,2026-05-11T04:20:49.822Z,,0,,,,0,
2b4e3abc-ff98-4ce7-a4cd-cad2de78b1e2,fa76effc-904d-460e-afc9-4e85a5c27e4d,A007,cf41a09c-7185-4b21-ae23-60160a7e3b38,1,fixed,genuine,excluded,excluded,desktop,ko_fixed_003,pilot_fixed_ko_v1,2026-05-11T04:21:14.932Z,2026-05-11T04:21:16.682Z,2026-05-11T04:21:16.682Z,0.0,0.0,0.0,0.0,0,0.0
ce369185-ed0f-4b1f-abdf-c15d78b3103d,fa76effc-904d-460e-afc9-4e85a5c27e4d,A007,cf41a09c-7185-4b21-ae23-60160a7e3b38,1,fixed,genuine,excluded,excluded,desktop,ko_fixed_004,pilot_fixed_ko_v1,2026-05-11T04:21:18.489Z,2026-05-11T04:21:26.492Z,2026-05-11T04:21:26.492Z,176.0,7.0,2.0,1.0,2,1.0
8e368562-dd6f-4e1b-9bc0-b1f374bc968e,fa76effc-904d-460e-afc9-4e85a5c27e4d,A007,cf41a09c-7185-4b21-ae23-60160a7e3b38,1,fixed,genuine,excluded,excluded,desktop,ko_fixed_005,pilot_fixed_ko_v1,2026-05-11T04:21:27.564Z,2026-05-11T04:21:31.770Z,2026-05-11T04:21:31.770Z,197.0,8.0,2.0,1.0,2,1.0
bacdb62b-b107-4ecb-9153-95e6feabfcf9,fa76effc-904d-460e-afc9-4e85a5c27e4d,A007,cf41a09c-7185-4b21-ae23-60160a7e3b38,1,free,genuine,submitted,low_quality,desktop,ko_free_suggestion_001,pilot_free_suggestions_ko_v1,2026-05-11T04:21:32.646Z,2026-05-11T04:21:36.416Z,2026-05-11T04:21:36.416Z,189.0,8.0,2.0,1.0,2,
f2f3db63-dc9b-4b75-88ab-1bee35fd4492,fa76effc-904d-460e-afc9-4e85a5c27e4d,A007,cf41a09c-7185-4b21-ae23-60160a7e3b38,1,free,genuine,submitted,low_quality,desktop,ko_free_suggestion_002,pilot_free_suggestions_ko_v1,2026-05-11T04:21:37.097Z,2026-05-11T04:21:40.915Z,2026-05-11T04:21:40.915Z,282.0,8.0,2.0,1.0,2,
a706f5c7-2600-47f9-9fff-4f0350851510,fa76effc-904d-460e-afc9-4e85a5c27e4d,A007,cf41a09c-7185-4b21-ae23-60160a7e3b38,1,free,genuine,submitted,low_quality,desktop,ko_free_suggestion_003,pilot_free_suggestions_ko_v1,2026-05-11T04:21:41.548Z,2026-05-11T04:21:45.492Z,2026-05-11T04:21:45.492Z,238.0,7.0,2.0,1.0,2,
43fd63cf-623a-4910-a07a-ef52268ea21f,0764c1ad-3d6a-4652-84bc-4ab0502cf283,A008,cc720649-ff23-4858-89a6-9562a958c320,1,fixed,genuine,submitted,low_quality,desktop,ko_fixed_001,pilot_fixed_ko_v1,2026-05-11T04:54:11.208Z,2026-05-11T04:56:38.583Z,2026-05-11T04:56:38.583Z,53.0,697.0,132.0,1.0,0,0.0
b53cec76-8684-40fc-9408-f3d923e27121,0764c1ad-3d6a-4652-84bc-4ab0502cf283,A008,cc720649-ff23-4858-89a6-9562a958c320,1,fixed,genuine,submitted,usable,desktop,ko_fixed_002,pilot_fixed_ko_v1,2026-05-11T04:58:08.225Z,2026-05-11T04:59:43.018Z,2026-05-11T04:59:43.018Z,44.0,563.0,106.0,1.0,0,1.0
9e1f7c50-0401-4116-b4e1-9b058caace0c,0764c1ad-3d6a-4652-84bc-4ab0502cf283,A008,cc720649-ff23-4858-89a6-9562a958c320,1,fixed,genuine,submitted,usable,desktop,ko_fixed_003,pilot_fixed_ko_v1,2026-05-11T04:59:53.731Z,2026-05-11T05:01:50.031Z,2026-05-11T05:01:50.031Z,53.0,804.0,152.0,1.0,0,1.0
90599fa3-4399-41b8-aa33-1eb9db2834ef,0764c1ad-3d6a-4652-84bc-4ab0502cf283,A008,cc720649-ff23-4858-89a6-9562a958c320,1,fixed,genuine,submitted,low_quality,desktop,ko_fixed_004,pilot_fixed_ko_v1,2026-05-11T05:01:51.766Z,2026-05-11T05:09:57.673Z,2026-05-11T05:09:57.673Z,176.0,2038.0,402.0,0.9828850855745721,0,0.0
29a707de-7533-4eff-98dc-6ba0f9000d1b,0764c1ad-3d6a-4652-84bc-4ab0502cf283,A008,cc720649-ff23-4858-89a6-9562a958c320,1,fixed,genuine,submitted,usable,desktop,ko_fixed_005,pilot_fixed_ko_v1,2026-05-11T05:10:04.328Z,2026-05-11T05:14:44.442Z,2026-05-11T05:14:44.442Z,197.0,2451.0,478.0,1.0,0,1.0
110f4147-c303-4661-b8a3-3ce8a9fc0e7d,0764c1ad-3d6a-4652-84bc-4ab0502cf283,A008,cc720649-ff23-4858-89a6-9562a958c320,1,free,genuine,submitted,usable,desktop,ko_free_suggestion_001,pilot_free_suggestions_ko_v1,2026-05-11T05:14:46.564Z,2026-05-11T05:20:41.792Z,2026-05-11T05:20:41.792Z,120.0,1808.0,354.0,0.9915966386554622,0,
92c1ee4b-4aaa-4143-b4ad-3c262c8becb6,0764c1ad-3d6a-4652-84bc-4ab0502cf283,A008,cc720649-ff23-4858-89a6-9562a958c320,1,free,genuine,submitted,usable,desktop,ko_free_suggestion_002,pilot_free_suggestions_ko_v1,2026-05-11T05:20:42.801Z,2026-05-11T05:31:37.698Z,2026-05-11T05:31:37.698Z,189.0,2874.0,543.0,1.0,0,
570ed07c-a74e-43d5-9b8f-3c568439b913,0764c1ad-3d6a-4652-84bc-4ab0502cf283,A008,cc720649-ff23-4858-89a6-9562a958c320,1,free,genuine,submitted,usable,desktop,ko_free_suggestion_003,pilot_free_suggestions_ko_v1,2026-05-11T05:31:38.890Z,2026-05-11T05:34:45.924Z,2026-05-11T05:34:45.924Z,147.0,2183.0,421.0,0.967816091954023,0,
7116a34c-1691-4e8c-808a-2f220acb1688,1a48e4c7-f2c5-49a0-8899-8af3fd0687ba,A009,c6ef3efe-5d9b-468e-afef-0d26047c44d3,1,fixed,genuine,submitted,low_quality,desktop,ko_fixed_001,pilot_fixed_ko_v1,2026-05-11T05:47:48.990Z,2026-05-11T05:48:29.177Z,2026-05-11T05:48:29.177Z,54.0,736.0,129.0,0.9699248120300752,0,0.0
7f278cb5-7327-40ef-9912-167071320730,1a48e4c7-f2c5-49a0-8899-8af3fd0687ba,A009,c6ef3efe-5d9b-468e-afef-0d26047c44d3,1,fixed,genuine,submitted,usable,desktop,ko_fixed_002,pilot_fixed_ko_v1,2026-05-11T05:48:34.099Z,2026-05-11T05:48:48.654Z,2026-05-11T05:48:48.654Z,44.0,581.0,102.0,0.9622641509433962,0,1.0
dd6bf186-d667-4d43-a411-d208fdfc175e,1a48e4c7-f2c5-49a0-8899-8af3fd0687ba,A009,c6ef3efe-5d9b-468e-afef-0d26047c44d3,1,fixed,genuine,submitted,usable,desktop,ko_fixed_003,pilot_fixed_ko_v1,2026-05-11T05:48:49.328Z,2026-05-11T05:49:06.410Z,2026-05-11T05:49:06.410Z,53.0,697.0,122.0,0.953125,0,1.0
718fe779-085f-401f-ae07-f942fb400ffb,1a48e4c7-f2c5-49a0-8899-8af3fd0687ba,A009,c6ef3efe-5d9b-468e-afef-0d26047c44d3,1,fixed,genuine,submitted,usable,desktop,ko_fixed_004,pilot_fixed_ko_v1,2026-05-11T05:49:07.020Z,2026-05-11T05:50:33.853Z,2026-05-11T05:50:33.853Z,176.0,2259.0,443.0,0.9822616407982262,0,1.0
f112332e-ff2f-4fb5-826b-a4f59ef954cc,1a48e4c7-f2c5-49a0-8899-8af3fd0687ba,A009,c6ef3efe-5d9b-468e-afef-0d26047c44d3,1,fixed,genuine,submitted,usable,desktop,ko_fixed_005,pilot_fixed_ko_v1,2026-05-11T05:50:34.630Z,2026-05-11T05:52:00.828Z,2026-05-11T05:52:00.828Z,197.0,2654.0,497.0,0.9822134387351779,0,1.0
c39d1796-94c3-481b-a37c-d7540520fc6f,1a48e4c7-f2c5-49a0-8899-8af3fd0687ba,A009,c6ef3efe-5d9b-468e-afef-0d26047c44d3,1,free,genuine,submitted,usable,desktop,ko_free_suggestion_001,pilot_free_suggestions_ko_v1,2026-05-11T05:52:01.572Z,2026-05-11T05:53:17.768Z,2026-05-11T05:53:17.768Z,129.0,1781.0,320.0,0.9523809523809523,0,
e0d78fdd-7182-4225-bd94-ec0df277bb0a,1a48e4c7-f2c5-49a0-8899-8af3fd0687ba,A009,c6ef3efe-5d9b-468e-afef-0d26047c44d3,1,free,genuine,submitted,usable,desktop,ko_free_suggestion_002,pilot_free_suggestions_ko_v1,2026-05-11T05:53:18.514Z,2026-05-11T05:54:37.422Z,2026-05-11T05:54:37.422Z,125.0,1744.0,310.0,0.96875,0,
54d75a88-fafe-44f0-8c54-a0d64daab6d5,1a48e4c7-f2c5-49a0-8899-8af3fd0687ba,A009,c6ef3efe-5d9b-468e-afef-0d26047c44d3,1,free,genuine,submitted,low_quality,desktop,ko_free_suggestion_003,pilot_free_suggestions_ko_v1,2026-05-11T05:54:38.205Z,2026-05-11T05:55:06.854Z,2026-05-11T05:55:06.854Z,66.0,848.0,155.0,0.950920245398773,0,
7e15e977-9efe-4a15-a809-d2ed50780225,a1b7756a-bdce-4755-9826-4c8e1b86d3e2,TEST,88359ee6-22c4-459a-8279-1ecda9f0da87,1,fixed,genuine,in_progress,,desktop,ko_fixed_001,pilot_fixed_ko_v1,2026-05-11T07:26:18.130Z,,,0,,,,0,
8c928634-5fe8-4f30-8db5-b66bc0f18300,ce93de86-331b-468a-830e-827afe4e0c01,P008,a8cd4696-adab-4b10-8c48-03efe2fb4caa,1,fixed,genuine,submitted,usable,desktop,ko_fixed_001,pilot_fixed_ko_v1,2026-05-11T07:57:39.910Z,2026-05-11T07:58:13.532Z,2026-05-11T07:58:13.532Z,54.0,769.0,139.0,0.9858156028368794,0,1.0
6a20542f-12d1-492c-b2fc-26d85b6d4c9e,a1b7756a-bdce-4755-9826-4c8e1b86d3e2,TEST,29a2f1e4-82d9-4e2d-a277-de12ce642bf2,1,fixed,genuine,submitted,usable,desktop,ko_fixed_001,pilot_fixed_ko_v1,2026-05-11T07:57:45.427Z,2026-05-11T07:58:00.557Z,2026-05-11T07:58:00.557Z,54.0,638.0,116.0,1.0,0,1.0
5c0fc32f-e1a4-4046-9e94-8c5b4b8f4d5b,a1b7756a-bdce-4755-9826-4c8e1b86d3e2,TEST,29a2f1e4-82d9-4e2d-a277-de12ce642bf2,1,fixed,genuine,submitted,usable,desktop,ko_fixed_002,pilot_fixed_ko_v1,2026-05-11T07:58:01.183Z,2026-05-11T07:58:12.223Z,2026-05-11T07:58:12.223Z,44.0,511.0,93.0,1.0,0,1.0
6ebfcbce-25d3-49c5-9ecf-c74a2e1516b1,a1b7756a-bdce-4755-9826-4c8e1b86d3e2,TEST,29a2f1e4-82d9-4e2d-a277-de12ce642bf2,1,fixed,genuine,submitted,usable,desktop,ko_fixed_003,pilot_fixed_ko_v1,2026-05-11T07:58:13.371Z,2026-05-11T07:58:27.987Z,2026-05-11T07:58:27.987Z,53.0,655.0,121.0,1.0,0,1.0
39e01df8-b623-4b4b-a6ca-b313ed361268,ce93de86-331b-468a-830e-827afe4e0c01,P008,a8cd4696-adab-4b10-8c48-03efe2fb4caa,1,fixed,genuine,submitted,usable,desktop,ko_fixed_002,pilot_fixed_ko_v1,2026-05-11T07:58:17.585Z,2026-05-11T07:58:36.663Z,2026-05-11T07:58:36.663Z,44.0,600.0,108.0,1.0,0,1.0
8150e601-d407-4bab-8232-69ec4b2e73a1,a1b7756a-bdce-4755-9826-4c8e1b86d3e2,TEST,29a2f1e4-82d9-4e2d-a277-de12ce642bf2,1,fixed,genuine,submitted,usable,desktop,ko_fixed_004,pilot_fixed_ko_v1,2026-05-11T07:58:28.588Z,2026-05-11T07:59:22.954Z,2026-05-11T07:59:22.954Z,176.0,1811.0,352.0,1.0,0,1.0
bf5c6129-764e-46e8-88ea-70cf156944a9,ce93de86-331b-468a-830e-827afe4e0c01,P008,a8cd4696-adab-4b10-8c48-03efe2fb4caa,1,fixed,genuine,submitted,usable,desktop,ko_fixed_003,pilot_fixed_ko_v1,2026-05-11T07:58:38.894Z,2026-05-11T07:58:57.824Z,2026-05-11T07:58:57.824Z,53.0,711.0,126.0,0.984375,0,1.0
45157275-f9f5-4261-ac6f-6c17dcdd003a,ce93de86-331b-468a-830e-827afe4e0c01,P008,a8cd4696-adab-4b10-8c48-03efe2fb4caa,1,fixed,genuine,submitted,usable,desktop,ko_fixed_004,pilot_fixed_ko_v1,2026-05-11T07:59:02.869Z,2026-05-11T08:00:30.962Z,2026-05-11T08:00:30.962Z,176.0,2131.0,409.0,0.9951338199513382,0,1.0
b58b9ea6-88d0-456b-a40b-73ac80d243c9,a1b7756a-bdce-4755-9826-4c8e1b86d3e2,TEST,29a2f1e4-82d9-4e2d-a277-de12ce642bf2,1,fixed,genuine,submitted,usable,desktop,ko_fixed_005,pilot_fixed_ko_v1,2026-05-11T07:59:23.805Z,2026-05-11T08:00:22.843Z,2026-05-11T08:00:22.843Z,197.0,2189.0,419.0,1.0,0,1.0
de43333b-66d8-41b3-8b77-17838728f91f,a1b7756a-bdce-4755-9826-4c8e1b86d3e2,TEST,29a2f1e4-82d9-4e2d-a277-de12ce642bf2,1,free,genuine,in_progress,,desktop,ko_free_suggestion_001,pilot_free_suggestions_ko_v1,2026-05-11T08:00:23.691Z,,,0,,,,0,
9e3d969c-e92c-4d6f-94ea-a34d0612ca2b,ce93de86-331b-468a-830e-827afe4e0c01,P008,a8cd4696-adab-4b10-8c48-03efe2fb4caa,1,fixed,genuine,submitted,usable,desktop,ko_fixed_005,pilot_fixed_ko_v1,2026-05-11T08:00:33.577Z,2026-05-11T08:02:07.093Z,2026-05-11T08:02:07.093Z,197.0,2603.0,490.0,0.9879032258064516,0,1.0
ab560233-89a8-42ba-8840-fa0517fdcc7c,ce93de86-331b-468a-830e-827afe4e0c01,P008,a8cd4696-adab-4b10-8c48-03efe2fb4caa,1,free,genuine,submitted,usable,desktop,ko_free_suggestion_001,pilot_free_suggestions_ko_v1,2026-05-11T08:02:09.397Z,2026-05-11T08:03:23.212Z,2026-05-11T08:03:23.212Z,89.0,1328.0,239.0,0.9835390946502057,0,
b5eb4175-0438-48b9-bab6-3946757ca53b,ce93de86-331b-468a-830e-827afe4e0c01,P008,a8cd4696-adab-4b10-8c48-03efe2fb4caa,1,free,genuine,submitted,usable,desktop,ko_free_suggestion_002,pilot_free_suggestions_ko_v1,2026-05-11T08:03:24.706Z,2026-05-11T08:04:57.127Z,2026-05-11T08:04:57.127Z,111.0,1967.0,360.0,0.9863013698630136,0,
5abcc777-cc2d-4df5-8773-9b0cc35d4b4b,ce93de86-331b-468a-830e-827afe4e0c01,P008,a8cd4696-adab-4b10-8c48-03efe2fb4caa,1,free,genuine,submitted,low_quality,desktop,ko_free_suggestion_003,pilot_free_suggestions_ko_v1,2026-05-11T08:04:58.641Z,2026-05-11T08:05:53.472Z,2026-05-11T08:05:53.472Z,44.0,604.0,112.0,0.9739130434782609,0,
c9189097-1cf4-463b-bcd5-304ebcb73090,8965b0d4-7473-4823-8d09-84d609f51d8b,P009,79a8466d-6ae5-4ca5-bd96-0e8816e2b43e,1,fixed,genuine,submitted,usable,desktop,ko_fixed_001,pilot_fixed_ko_v1,2026-05-11T10:15:00.512Z,2026-05-11T10:15:19.961Z,2026-05-11T10:15:19.961Z,54.0,559.0,131.0,1.0,0,1.0
f46816e6-7dfa-4100-a062-b6d8faccc47b,8965b0d4-7473-4823-8d09-84d609f51d8b,P009,79a8466d-6ae5-4ca5-bd96-0e8816e2b43e,1,fixed,genuine,submitted,usable,desktop,ko_fixed_002,pilot_fixed_ko_v1,2026-05-11T10:15:24.137Z,2026-05-11T10:15:41.444Z,2026-05-11T10:15:41.444Z,44.0,569.0,134.0,1.0,0,1.0
c3d772d4-c28e-494a-a249-afddbbd5b806,8965b0d4-7473-4823-8d09-84d609f51d8b,P009,79a8466d-6ae5-4ca5-bd96-0e8816e2b43e,1,fixed,genuine,submitted,usable,desktop,ko_fixed_003,pilot_fixed_ko_v1,2026-05-11T10:15:50.670Z,2026-05-11T10:16:08.982Z,2026-05-11T10:16:08.982Z,53.0,652.0,151.0,1.0,0,1.0
c8b37013-25ec-4898-b9d7-88012726654a,8965b0d4-7473-4823-8d09-84d609f51d8b,P009,79a8466d-6ae5-4ca5-bd96-0e8816e2b43e,1,fixed,genuine,submitted,usable,desktop,ko_fixed_004,pilot_fixed_ko_v1,2026-05-11T10:16:12.080Z,2026-05-11T10:17:06.205Z,2026-05-11T10:17:06.205Z,176.0,1652.0,376.0,1.0,0,1.0
6729cf13-edc4-455d-9055-47153da5c184,8965b0d4-7473-4823-8d09-84d609f51d8b,P009,79a8466d-6ae5-4ca5-bd96-0e8816e2b43e,1,fixed,genuine,submitted,low_quality,desktop,ko_fixed_005,pilot_fixed_ko_v1,2026-05-11T10:17:07.984Z,2026-05-11T10:18:11.527Z,2026-05-11T10:18:11.527Z,198.0,2008.0,467.0,0.9915074309978769,0,0.0
bd65cf1b-107f-40e7-a5da-15843798afdc,8965b0d4-7473-4823-8d09-84d609f51d8b,P009,79a8466d-6ae5-4ca5-bd96-0e8816e2b43e,1,free,genuine,submitted,usable,desktop,ko_free_suggestion_001,pilot_free_suggestions_ko_v1,2026-05-11T10:18:12.722Z,2026-05-11T10:20:49.975Z,2026-05-11T10:20:49.975Z,81.0,1170.0,256.0,0.9377289377289377,0,
0d0edd20-276f-4654-a6ec-2ce25c0a1ecd,8965b0d4-7473-4823-8d09-84d609f51d8b,P009,79a8466d-6ae5-4ca5-bd96-0e8816e2b43e,1,free,genuine,submitted,usable,desktop,ko_free_suggestion_002,pilot_free_suggestions_ko_v1,2026-05-11T10:20:51.034Z,2026-05-11T10:23:24.257Z,2026-05-11T10:23:24.257Z,139.0,2048.0,473.0,0.9311023622047244,0,
e1d9f6f3-397b-4a00-be99-104393cdebc2,8965b0d4-7473-4823-8d09-84d609f51d8b,P009,79a8466d-6ae5-4ca5-bd96-0e8816e2b43e,1,free,genuine,submitted,usable,desktop,ko_free_suggestion_003,pilot_free_suggestions_ko_v1,2026-05-11T10:23:25.189Z,2026-05-11T10:24:58.588Z,2026-05-11T10:24:58.588Z,85.0,1172.0,256.0,1.0,0,
19f723a6-8b26-4c55-9950-6178d556b605,ca730167-51e3-403a-85e4-26d6b8706192,P007,ae831b60-bf3d-4b28-b64c-16acf3e504c5,1,fixed,genuine,in_progress,,mobile,ko_fixed_001,pilot_fixed_ko_v1,2026-05-11T10:29:37.002Z,,,0,,,,0,
21a8c10e-5b1a-416a-9369-7b730c1364f3,ca730167-51e3-403a-85e4-26d6b8706192,P007,310b76b3-78ca-483b-8415-e6cd9808629b,1,fixed,genuine,submitted,low_quality,mobile,ko_fixed_001,pilot_fixed_ko_v1,2026-05-11T10:30:36.290Z,2026-05-11T10:30:56.954Z,2026-05-11T10:30:56.954Z,12.0,56.0,12.0,1.0,0,0.0
1ea337b5-48df-41e9-ac25-56133e072efb,ca730167-51e3-403a-85e4-26d6b8706192,P007,310b76b3-78ca-483b-8415-e6cd9808629b,1,fixed,genuine,submitted,low_quality,mobile,ko_fixed_002,pilot_fixed_ko_v1,2026-05-11T10:31:00.612Z,2026-05-11T10:31:14.786Z,2026-05-11T10:31:14.786Z,12.0,56.0,12.0,1.0,0,0.0
bd0b3a4f-3351-46dc-b1eb-692ac8b39bc1,ca730167-51e3-403a-85e4-26d6b8706192,P007,310b76b3-78ca-483b-8415-e6cd9808629b,1,fixed,genuine,submitted,low_quality,mobile,ko_fixed_003,pilot_fixed_ko_v1,2026-05-11T10:31:16.539Z,2026-05-11T10:31:30.258Z,2026-05-11T10:31:30.258Z,12.0,56.0,12.0,1.0,0,0.0
035472b6-cc09-41d1-80cb-1a3cd8eaa27b,ca730167-51e3-403a-85e4-26d6b8706192,P007,310b76b3-78ca-483b-8415-e6cd9808629b,1,fixed,genuine,cancelled,,mobile,ko_fixed_004,pilot_fixed_ko_v1,2026-05-11T10:31:32.534Z,2026-05-11T10:31:36.322Z,,0,,,,0,
5a310197-9d02-4e88-a08d-c01e4f0e070f,ca730167-51e3-403a-85e4-26d6b8706192,P007,244cbfa7-1430-42fa-9d2d-80aa46abbaab,1,fixed,genuine,submitted,usable,mobile,ko_fixed_001,pilot_fixed_ko_v1,2026-05-11T10:31:52.887Z,2026-05-11T10:32:28.822Z,2026-05-11T10:32:28.822Z,54.0,802.0,190.0,1.0,0,1.0
2b1a948c-fd46-46d4-9f9c-e15c6d78dda9,ca730167-51e3-403a-85e4-26d6b8706192,P007,244cbfa7-1430-42fa-9d2d-80aa46abbaab,1,fixed,genuine,submitted,usable,mobile,ko_fixed_002,pilot_fixed_ko_v1,2026-05-11T10:32:30.061Z,2026-05-11T10:32:54.301Z,2026-05-11T10:32:54.301Z,44.0,635.0,150.0,1.0,0,1.0
e04accce-f8a9-47ed-8a86-a60a8889c2d5,ca730167-51e3-403a-85e4-26d6b8706192,P007,244cbfa7-1430-42fa-9d2d-80aa46abbaab,1,fixed,genuine,submitted,low_quality,mobile,ko_fixed_003,pilot_fixed_ko_v1,2026-05-11T10:32:56.740Z,2026-05-11T10:33:22.589Z,2026-05-11T10:33:22.589Z,53.0,706.0,167.0,1.0,0,0.0
75c4e6c3-5633-468f-8fcd-899af803b5ae,ca730167-51e3-403a-85e4-26d6b8706192,P007,244cbfa7-1430-42fa-9d2d-80aa46abbaab,1,fixed,genuine,submitted,low_quality,mobile,ko_fixed_004,pilot_fixed_ko_v1,2026-05-11T10:33:23.768Z,2026-05-11T10:34:53.929Z,2026-05-11T10:34:53.929Z,175.0,1979.0,470.0,1.0,0,0.0
e1aadc80-8a0f-4ac3-9f3f-5fa6afea431d,ca730167-51e3-403a-85e4-26d6b8706192,P007,244cbfa7-1430-42fa-9d2d-80aa46abbaab,1,fixed,genuine,submitted,low_quality,mobile,ko_fixed_005,pilot_fixed_ko_v1,2026-05-11T10:34:54.858Z,2026-05-11T10:36:45.039Z,2026-05-11T10:36:45.039Z,198.0,2630.0,622.0,1.0,0,0.0
026440dd-4783-4b3a-a644-e246ab9f10b2,ca730167-51e3-403a-85e4-26d6b8706192,P007,661ea0ab-c45d-4e9a-a9a6-3a1be28ff8b0,1,fixed,genuine,in_progress,,mobile,ko_fixed_001,pilot_fixed_ko_v1,2026-05-11T10:37:50.259Z,,,0,,,,0,
7ff9bea7-4e90-4549-bf78-c3a3d8bf4d70,ca730167-51e3-403a-85e4-26d6b8706192,P007,ab2203d3-67c2-4621-9fed-a599501ebdf8,1,fixed,genuine,submitted,usable,mobile,ko_fixed_001,pilot_fixed_ko_v1,2026-05-11T10:38:09.133Z,2026-05-11T10:38:36.725Z,2026-05-11T10:38:36.725Z,54.0,780.0,186.0,1.0,0,1.0
