dataset,source_dataset,feature_mode,model,subject,phase,elapsed_ms,train_time_ms,inference_batch_ms,inference_time_ms_per_sample,memory_before_bytes,memory_after_bytes,genuine_training_samples,evaluated_subjects,EER,completed_at
mmc_enriched_features,mmc,enriched,Template kNN Distance,36,train_and_infer,172.14895699908084,67.38116599990462,104.76779099917621,0.10476779099917621,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Template kNN Distance,37,train_and_infer,187.660292000146,67.7027919991815,119.9575000009645,0.1199575000009645,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Template kNN Distance,38,train_and_infer,174.4866249991901,68.74550000065938,105.74112499853072,0.10574112499853072,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Template kNN Distance,39,train_and_infer,180.76570899756916,69.29424999907496,111.4714589984942,0.1114714589984942,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Template kNN Distance,40,train_and_infer,191.23170800048683,68.82799999948475,122.40370800100209,0.12240370800100209,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Template kNN Distance,41,train_and_infer,167.91595900031098,66.97483400057536,100.94112499973562,0.10094112499973562,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Template kNN Distance,42,train_and_infer,171.64354200031084,65.86304200027371,105.78050000003714,0.10578050000003714,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Template kNN Distance,43,train_and_infer,191.05274899993674,70.53583299966704,120.5169160002697,0.1205169160002697,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Template kNN Distance,44,train_and_infer,175.1789589998225,67.48991699896578,107.68904200085672,0.10768904200085672,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Template kNN Distance,45,train_and_infer,166.89141799906793,66.20720899991284,100.68420899915509,0.10068420899915509,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Template kNN Distance,46,train_and_infer,167.6887080011511,65.84241600103269,101.84629200011841,0.10184629200011841,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Template kNN Distance,47,train_and_infer,170.46808399936708,65.33679200038023,105.13129199898685,0.10513129199898685,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Template kNN Distance,48,train_and_infer,182.79899999834015,66.99637499878008,115.80262499956007,0.11580262499956007,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Template kNN Distance,49,train_and_infer,170.44479099968157,67.07100000130595,103.37379099837563,0.10337379099837563,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Template kNN Distance,50,train_and_infer,168.48462499910966,66.52683299944329,101.95779199966637,0.10195779199966637,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Template kNN Distance,all,data_efficiency,6394.702416000655,,,,,,1.0,50.0,0.39933673469387765,
mmc_enriched_features,mmc,enriched,Template kNN Distance,all,data_efficiency,6540.207207999629,,,,,,2.0,50.0,0.3971224489795918,
mmc_enriched_features,mmc,enriched,Template kNN Distance,all,data_efficiency,7631.783167000322,,,,,,5.0,50.0,0.4003367346938776,
mmc_enriched_features,mmc,enriched,Template kNN Distance,all,data_efficiency,9028.28720800062,,,,,,10.0,50.0,0.4020102040816327,
mmc_enriched_features,mmc,enriched,Template kNN Distance,all,data_efficiency,11498.328416000732,,,,,,20.0,50.0,0.41701020408163264,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,1,train_and_infer,345.95466700011457,67.1931670003687,278.76149999974587,0.27876149999974587,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,2,train_and_infer,346.254999998564,67.23724999937986,279.01774999918416,0.27901774999918416,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,3,train_and_infer,296.46095799944305,66.95245799892291,229.50850000052014,0.22950850000052014,2033860608.0,2033860608.0,,,,
