dataset,source_dataset,feature_mode,feature_set,model,model_runtime,subject,train_genuine_count,test_genuine_count,train_impostor_count,test_impostor_count,FAR,FRR,EER,Accuracy,AUC,threshold,train_time_ms,inference_time_ms_per_sample,ui_blocking_time_ms,memory_before_bytes,memory_after_bytes,adaptive_selected_feature_count
dsl,dsl,current,dsl_current_h_dd_ud,Scaled Manhattan Distance,python_numpy,s028,200,200,10000,10000,0.0496,0.05,0.0498,0.9503921568627451,0.9867025,-40.788631439208984,0.06808299804106355,5.14542154954089e-05,0.5248329980531707,232800256,232800256,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,Scaled Manhattan Distance,python_numpy,s029,200,200,10000,10000,0.13,0.13,0.13,0.87,0.940774,-31.150476455688477,0.07929200000944547,4.885617647018722e-05,0.49833299999590963,233127936,233144320,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,Scaled Manhattan Distance,python_numpy,s030,200,200,10000,10000,0.08,0.08,0.08,0.92,0.969649,-26.5570011138916,0.0694170012138784,5.1013137314893195e-05,0.5203340006119106,233504768,233504768,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,Scaled Manhattan Distance,python_numpy,s031,200,200,10000,10000,0.28,0.28,0.28,0.72,0.81469575,-25.891677856445312,0.08687500303494744,6.345999994949784e-05,0.647291999484878,233832448,235110400,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,Scaled Manhattan Distance,python_numpy,s032,200,200,10000,10000,0.445,0.445,0.445,0.555,0.587791,-27.16773796081543,0.09245800174539909,5.0674019553744254e-05,0.5168749994481914,235438080,236716032,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,Scaled Manhattan Distance,python_numpy,s033,200,200,10000,10000,0.075,0.075,0.075,0.925,0.96549,-29.206438064575195,0.07399999958579428,4.973039205081067e-05,0.5072499989182688,237060096,237076480,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,Scaled Manhattan Distance,python_numpy,s034,200,200,10000,10000,0.305,0.305,0.305,0.695,0.7715129999999999,-25.418537139892578,0.10883300274144858,5.15482351343677e-05,0.5257919983705506,237404160,237404160,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,Scaled Manhattan Distance,python_numpy,s035,200,200,10000,10000,0.2162,0.215,0.2156,0.7838235294117647,0.8739345,-29.64237403869629,0.1160829997388646,5.5910882556596406e-05,0.5702910020772833,237731840,240386048,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,Scaled Manhattan Distance,python_numpy,s036,200,200,10000,10000,0.0009,0.0,0.00045,0.9991176470588236,0.999991,-38.53382110595703,0.07508300041081384,6.161764723205409e-05,0.6285000017669518,240713728,240713728,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,Scaled Manhattan Distance,python_numpy,s037,200,200,10000,10000,0.2157,0.215,0.21534999999999999,0.7843137254901961,0.852689,-27.713815689086914,0.07954100146889687,5.422382338449597e-05,0.5530829985218588,241041408,241057792,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,Scaled Manhattan Distance,python_numpy,s038,200,200,10000,10000,0.0584,0.06,0.0592,0.9415686274509804,0.9706954999999999,-22.40776252746582,0.10433399802423082,5.2238529486417334e-05,0.5328330007614568,241385472,241385472,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,Scaled Manhattan Distance,python_numpy,s039,200,200,10000,10000,0.09,0.09,0.09,0.91,0.9456220000000001,-30.074134826660156,0.06462500095949508,3.2352941072495726e-05,0.3299999989394564,241713152,241713152,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,Scaled Manhattan Distance,python_numpy,s040,200,200,10000,10000,0.125,0.125,0.125,0.875,0.9334999999999998,-26.93939781188965,0.07933400047477335,6.491421563801922e-05,0.662124999507796,242040832,242040832,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,Scaled Manhattan Distance,python_numpy,s041,200,200,10000,10000,0.15,0.15,0.15,0.85,0.9164715,-25.637863159179688,0.06600000051548705,4.736117654258623e-05,0.4830840007343795,242368512,242368512,not_enabled
