dataset,source_dataset,feature_mode,model,subject,phase,elapsed_ms,train_time_ms,inference_batch_ms,inference_time_ms_per_sample,memory_before_bytes,memory_after_bytes,adaptive_selected_feature_count,genuine_training_samples,evaluated_subjects,EER,completed_at
dsl,dsl,current,Scaled Manhattan Distance,s039,train_and_infer,0.3946249998989515,0.06462500095949508,0.3299999989394564,3.2352941072495726e-05,241713152.0,241713152.0,not_enabled,,,,
dsl,dsl,current,Scaled Manhattan Distance,s040,train_and_infer,0.7414589999825694,0.07933400047477335,0.662124999507796,6.491421563801922e-05,242040832.0,242040832.0,not_enabled,,,,
dsl,dsl,current,Scaled Manhattan Distance,s041,train_and_infer,0.5490840012498666,0.06600000051548705,0.4830840007343795,4.736117654258623e-05,242368512.0,242368512.0,not_enabled,,,,
dsl,dsl,current,Scaled Manhattan Distance,s042,train_and_infer,0.9410830025444739,0.09645800309954211,0.8446249994449317,8.280637249460116e-05,242696192.0,244056064.0,not_enabled,,,,
dsl,dsl,current,Scaled Manhattan Distance,s043,train_and_infer,0.5799999998998828,0.07629100218764506,0.5037089977122378,4.938323506982723e-05,244383744.0,244383744.0,not_enabled,,,,
dsl,dsl,current,Scaled Manhattan Distance,s044,train_and_infer,0.8402919993386604,0.10316699990653433,0.7371249994321261,7.226715680707118e-05,246185984.0,246202368.0,not_enabled,,,,
dsl,dsl,current,Scaled Manhattan Distance,s046,train_and_infer,0.46233300236053765,0.07575000199722126,0.3865830003633164,3.790029415326631e-05,247185408.0,247185408.0,not_enabled,,,,
dsl,dsl,current,Scaled Manhattan Distance,s047,train_and_infer,0.9241259976988658,0.07633399945916608,0.8477919982396998,8.311686257251958e-05,247676928.0,247676928.0,not_enabled,,,,
dsl,dsl,current,Scaled Manhattan Distance,s048,train_and_infer,0.6578329994226806,0.09087500075111166,0.5669579986715689,5.558411751682048e-05,248168448.0,248168448.0,not_enabled,,,,
dsl,dsl,current,Scaled Manhattan Distance,s049,train_and_infer,0.5711670019081794,0.07441699926857837,0.496750002639601,4.8700980650941275e-05,248659968.0,248676352.0,not_enabled,,,,
dsl,dsl,current,Scaled Manhattan Distance,s050,train_and_infer,0.6684580002911389,0.09099999806494452,0.5774580022261944,5.6613529630019056e-05,249217024.0,249217024.0,not_enabled,,,,
dsl,dsl,current,Scaled Manhattan Distance,s051,train_and_infer,0.7318329990084749,0.08704200081410818,0.6447909981943667,6.321480374454575e-05,249626624.0,249626624.0,not_enabled,,,,
dsl,dsl,current,Scaled Manhattan Distance,s052,train_and_infer,0.5195839985390194,0.06620899875997566,0.4533749997790437,4.4448529390102324e-05,250036224.0,250036224.0,not_enabled,,,,
dsl,dsl,current,Scaled Manhattan Distance,s053,train_and_infer,0.5603339996014256,0.07525000182795338,0.4850839977734722,4.7557254683673746e-05,250445824.0,250445824.0,not_enabled,,,,
dsl,dsl,current,Scaled Manhattan Distance,s054,train_and_infer,0.5949590013187844,0.11729199832188897,0.47766700299689546,4.6830098333028966e-05,250855424.0,250855424.0,not_enabled,,,,
dsl,dsl,current,Scaled Manhattan Distance,s055,train_and_infer,0.7575419986096676,0.08729199907975271,0.6702499995299149,6.571078426763871e-05,251265024.0,251265024.0,not_enabled,,,,
dsl,dsl,current,Scaled Manhattan Distance,s056,train_and_infer,0.6348750030156225,0.07812500189174898,0.5567500011238735,5.458333344351701e-05,251674624.0,251674624.0,not_enabled,,,,
dsl,dsl,current,Scaled Manhattan Distance,s057,train_and_infer,0.7415410000248812,0.07695800013607368,0.6645829998888075,6.515519606753015e-05,252084224.0,253362176.0,not_enabled,,,,
dsl,dsl,current,Scaled Manhattan Distance,all,data_efficiency,4948.624166998343,,,,,,,5.0,51.0,0.2520264705882353,
dsl,dsl,current,Scaled Manhattan Distance,all,data_efficiency,4977.8469590019085,,,,,,,10.0,51.0,0.2395156862745098,
dsl,dsl,current,Scaled Manhattan Distance,all,data_efficiency,5488.649000002624,,,,,,,25.0,51.0,0.2186627450980392,
