dataset,source_dataset,feature_mode,model,subject,phase,elapsed_ms,train_time_ms,inference_batch_ms,inference_time_ms_per_sample,memory_before_bytes,memory_after_bytes,genuine_training_samples,evaluated_subjects,EER,completed_at
mmc,mmc,current,PCA Mahalanobis Distance,22,train_and_infer,99.76883299896144,99.17670799950429,0.5921249994571554,0.0005921249994571554,2033860608.0,2033860608.0,,,,
mmc,mmc,current,PCA Mahalanobis Distance,23,train_and_infer,98.67891699832398,98.59304199926555,0.08587499905843288,8.587499905843288e-05,2033860608.0,2033860608.0,,,,
mmc,mmc,current,PCA Mahalanobis Distance,24,train_and_infer,98.4824999995908,98.39429199928418,0.08820800030662213,8.820800030662213e-05,2033860608.0,2033860608.0,,,,
mmc,mmc,current,PCA Mahalanobis Distance,25,train_and_infer,93.38470799957577,93.31025000028603,0.07445799928973429,7.445799928973429e-05,2033860608.0,2033860608.0,,,,
mmc,mmc,current,PCA Mahalanobis Distance,26,train_and_infer,95.7524999994348,95.14066699921386,0.6118330002209404,0.0006118330002209404,2033860608.0,2033860608.0,,,,
mmc,mmc,current,PCA Mahalanobis Distance,27,train_and_infer,102.99687499900756,102.83737499958079,0.15949999942677096,0.00015949999942677096,2033860608.0,2033860608.0,,,,
mmc,mmc,current,PCA Mahalanobis Distance,28,train_and_infer,99.01779199935845,98.88754199891991,0.13025000043853652,0.00013025000043853652,2033860608.0,2033860608.0,,,,
mmc,mmc,current,PCA Mahalanobis Distance,29,train_and_infer,108.68316599953687,108.04133300007379,0.6418329994630767,0.0006418329994630767,2033860608.0,2033860608.0,,,,
mmc,mmc,current,PCA Mahalanobis Distance,30,train_and_infer,96.48395799922582,96.26575000038429,0.2182079988415353,0.0002182079988415353,2033860608.0,2033860608.0,,,,
mmc,mmc,current,PCA Mahalanobis Distance,31,train_and_infer,99.76608299984946,99.6313329997065,0.13475000014295802,0.00013475000014295802,2033860608.0,2033860608.0,,,,
mmc,mmc,current,PCA Mahalanobis Distance,32,train_and_infer,94.39095800189534,94.14237500095624,0.24858300093910657,0.00024858300093910657,2033860608.0,2033860608.0,,,,
mmc,mmc,current,PCA Mahalanobis Distance,33,train_and_infer,97.82220899978711,97.23616700102866,0.5860419987584464,0.0005860419987584464,2033860608.0,2033860608.0,,,,
mmc,mmc,current,PCA Mahalanobis Distance,34,train_and_infer,99.96691700143856,99.88891700049862,0.07800000093993731,7.800000093993731e-05,2033860608.0,2033860608.0,,,,
mmc,mmc,current,PCA Mahalanobis Distance,35,train_and_infer,99.59666699978698,99.47850000025937,0.11816699952760246,0.00011816699952760246,2033860608.0,2033860608.0,,,,
mmc,mmc,current,PCA Mahalanobis Distance,36,train_and_infer,94.57108300011896,93.96237500004645,0.6087080000725109,0.0006087080000725109,2033860608.0,2033860608.0,,,,
mmc,mmc,current,PCA Mahalanobis Distance,37,train_and_infer,97.36616699956357,96.80429199943319,0.5618750001303852,0.0005618750001303852,2033860608.0,2033860608.0,,,,
mmc,mmc,current,PCA Mahalanobis Distance,38,train_and_infer,96.59049999936542,96.51274999851012,0.07775000085530337,7.775000085530337e-05,2033860608.0,2033860608.0,,,,
mmc,mmc,current,PCA Mahalanobis Distance,39,train_and_infer,97.76520800005528,97.08220799984701,0.683000000208267,0.000683000000208267,2033860608.0,2033860608.0,,,,
mmc,mmc,current,PCA Mahalanobis Distance,40,train_and_infer,98.46945800018148,98.36812499997905,0.10133300020243041,0.00010133300020243041,2033860608.0,2033860608.0,,,,
mmc,mmc,current,PCA Mahalanobis Distance,41,train_and_infer,95.76674900017679,95.65316599946527,0.11358300071151461,0.00011358300071151461,2033860608.0,2033860608.0,,,,
mmc,mmc,current,PCA Mahalanobis Distance,42,train_and_infer,96.4377920008701,95.89533300095354,0.5424589999165619,0.0005424589999165619,2033860608.0,2033860608.0,,,,
mmc,mmc,current,PCA Mahalanobis Distance,43,train_and_infer,98.61920900038967,98.54579199964064,0.07341700074903201,7.341700074903201e-05,2033860608.0,2033860608.0,,,,
mmc,mmc,current,PCA Mahalanobis Distance,44,train_and_infer,107.97183299837343,107.87449999952514,0.09733299884828739,9.733299884828739e-05,2033860608.0,2033860608.0,,,,
mmc,mmc,current,PCA Mahalanobis Distance,45,train_and_infer,95.48458400058735,95.40787500009174,0.07670900049561169,7.670900049561169e-05,2033860608.0,2033860608.0,,,,
mmc,mmc,current,PCA Mahalanobis Distance,46,train_and_infer,100.1495429991337,100.03770900038944,0.11183399874425959,0.00011183399874425959,2033860608.0,2033860608.0,,,,
mmc,mmc,current,PCA Mahalanobis Distance,47,train_and_infer,104.21991599832836,103.95216599863488,0.26774999969347846,0.00026774999969347846,2033860608.0,2033860608.0,,,,
mmc,mmc,current,PCA Mahalanobis Distance,48,train_and_infer,96.23795899824472,95.66054199967766,0.5774169985670596,0.0005774169985670596,2033860608.0,2033860608.0,,,,
mmc,mmc,current,PCA Mahalanobis Distance,49,train_and_infer,104.80562500015367,104.69004200058407,0.11558299956959672,0.00011558299956959672,2033860608.0,2033860608.0,,,,
mmc,mmc,current,PCA Mahalanobis Distance,50,train_and_infer,100.00858300008986,99.84670800076856,0.16187499932129867,0.00016187499932129867,2033860608.0,2033860608.0,,,,
mmc,mmc,current,PCA Mahalanobis Distance,all,data_efficiency,7274.6011249982985,,,,,,1.0,50.0,0.3567448979591837,
mmc,mmc,current,PCA Mahalanobis Distance,all,data_efficiency,7425.9752910002135,,,,,,2.0,50.0,0.3422244897959184,
mmc,mmc,current,PCA Mahalanobis Distance,all,data_efficiency,7705.598292001014,,,,,,5.0,50.0,0.3193265306122449,
mmc,mmc,current,PCA Mahalanobis Distance,all,data_efficiency,7698.316250000062,,,,,,10.0,50.0,0.32126530612244897,
mmc,mmc,current,PCA Mahalanobis Distance,all,data_efficiency,7691.0687500003405,,,,,,20.0,50.0,0.29422448979591836,
mmc,mmc,current,One-Class SVM,1,train_and_infer,113.05791600170778,112.4675830014894,0.5903330002183793,0.0005903330002183793,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,2,train_and_infer,104.27274999892688,103.71049999957904,0.5622499993478414,0.0005622499993478414,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,3,train_and_infer,97.4183330017695,96.74950000044191,0.6688330013275845,0.0006688330013275845,2033860608.0,2033860608.0,,,,
