dataset,source_dataset,feature_mode,model,subject,phase,elapsed_ms,train_time_ms,inference_batch_ms,inference_time_ms_per_sample,memory_before_bytes,memory_after_bytes,adaptive_selected_feature_count,genuine_training_samples,evaluated_subjects,EER,completed_at
dsl_enriched_features,dsl,enriched,Scaled Manhattan Distance,s036,train_and_infer,1.6224579994741362,0.23329100076807663,1.3891669987060595,0.000136192843010398,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,Scaled Manhattan Distance,s037,train_and_infer,1.1459170018497389,0.31841700183576904,0.8275000000139698,8.112745098176175e-05,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,Scaled Manhattan Distance,s038,train_and_infer,1.0945009998977184,0.11054200149374083,0.9839589984039776,9.64665684709782e-05,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,Scaled Manhattan Distance,s039,train_and_infer,2.8706670018436853,0.1767089997883886,2.6939580020552967,0.0002641135296132644,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,Scaled Manhattan Distance,s040,train_and_infer,2.3194159984996077,0.13708299957215786,2.18233299892745,0.00021395421558112254,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,Scaled Manhattan Distance,s041,train_and_infer,2.1415419978438877,0.23262499962584116,1.9089169982180465,0.00018714872531549475,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,Scaled Manhattan Distance,s042,train_and_infer,1.7555000013089739,0.10791699969558977,1.6475830016133841,0.00016152774525621412,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,Scaled Manhattan Distance,s043,train_and_infer,1.895166002213955,0.3510829992592335,1.5440830029547215,0.00015138068656418837,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,Scaled Manhattan Distance,s044,train_and_infer,0.8836669985612389,0.10629199823597446,0.7773750003252644,7.621323532600632e-05,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,Scaled Manhattan Distance,s046,train_and_infer,2.0121670022490434,0.5786670008092187,1.4335000014398247,0.0001405392158274338,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,Scaled Manhattan Distance,s047,train_and_infer,1.0441250014991965,0.11337500109220855,0.930750000406988,9.125000003990078e-05,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,Scaled Manhattan Distance,s048,train_and_infer,1.5635829986422323,0.3044579971174244,1.2591250015248079,0.00012344362760047137,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,Scaled Manhattan Distance,s049,train_and_infer,1.0815839996212162,0.21150000247871503,0.8700839971425012,8.530235266102953e-05,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,Scaled Manhattan Distance,s050,train_and_infer,1.2242909979249816,0.21916599871474318,1.0051249992102385,9.854166658923907e-05,2632728576.0,2632728576.0,96.0,,,,
