dataset,source_dataset,feature_mode,feature_set,model,model_runtime,subject,train_genuine_count,test_genuine_count,train_impostor_count,test_impostor_count,FAR,FRR,EER,Accuracy,AUC,threshold,train_time_ms,inference_time_ms_per_sample,ui_blocking_time_ms,memory_before_bytes,memory_after_bytes,adaptive_selected_feature_count
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,Scaled Manhattan Distance,python_numpy,s024,200,200,10000,10000,0.035,0.035,0.035,0.965,0.9962375,-87.35211944580078,0.15429199993377551,0.00012953431388607487,1.3212500016379636,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,Scaled Manhattan Distance,python_numpy,s025,200,200,10000,10000,0.055,0.055,0.055,0.945,0.9760599999999999,-97.15149688720703,0.12575000073411502,0.00013808009801626517,1.4084169997659046,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,Scaled Manhattan Distance,python_numpy,s026,200,200,10000,10000,0.11,0.11,0.11,0.89,0.9467850000000001,-80.17893981933594,0.1356250031676609,0.00014573529423454173,1.4865000011923257,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,Scaled Manhattan Distance,python_numpy,s027,200,200,10000,10000,0.0838,0.085,0.0844,0.9161764705882353,0.9599645000000001,-91.4520263671875,0.09366700032842346,0.00018091098051324175,1.845292001235066,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,Scaled Manhattan Distance,python_numpy,s028,200,200,10000,10000,0.04,0.04,0.04,0.96,0.9867935,-109.55952453613281,0.2512909995857626,0.00015848039195178915,1.6164999979082495,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,Scaled Manhattan Distance,python_numpy,s029,200,200,10000,10000,0.16,0.16,0.16,0.84,0.9098324999999999,-86.09310150146484,0.11174999963259324,0.00012723039225081675,1.297750000958331,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,Scaled Manhattan Distance,python_numpy,s030,200,200,10000,10000,0.0862,0.085,0.08560000000000001,0.9138235294117647,0.9588389999999999,-72.69690704345703,0.10604199997032993,8.972225509305466e-05,0.9151670019491576,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,Scaled Manhattan Distance,python_numpy,s031,200,200,10000,10000,0.2691,0.27,0.26955,0.7308823529411764,0.812624,-77.25532531738281,0.39850000030128285,0.00019445666647002595,1.9834579979942646,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,Scaled Manhattan Distance,python_numpy,s032,200,200,10000,10000,0.4645,0.465,0.46475,0.5354901960784314,0.562937,-81.07612609863281,0.1077090018952731,7.518794126215154e-05,0.7669170008739457,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,Scaled Manhattan Distance,python_numpy,s033,200,200,10000,10000,0.072,0.07,0.07100000000000001,0.9280392156862745,0.9722605,-89.24945831298828,0.24754199694143608,0.00017348450972920045,1.7695419992378447,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,Scaled Manhattan Distance,python_numpy,s034,200,200,10000,10000,0.345,0.345,0.345,0.655,0.7209884999999999,-76.29377746582031,0.12287500067031942,0.00013033088215902978,1.3293749980221037,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,Scaled Manhattan Distance,python_numpy,s035,200,200,10000,10000,0.2988,0.3,0.2994,0.7011764705882353,0.7880097500000001,-85.66819763183594,0.2904579996538814,0.000169938725508366,1.7333750001853332,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,Scaled Manhattan Distance,python_numpy,s036,200,200,10000,10000,0.0023,0.0,0.00115,0.9977450980392157,0.9999815,-119.55668640136719,0.23329100076807663,0.000136192843010398,1.3891669987060595,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,Scaled Manhattan Distance,python_numpy,s037,200,200,10000,10000,0.265,0.265,0.265,0.735,0.8037869999999999,-81.1973648071289,0.31841700183576904,8.112745098176175e-05,0.8275000000139698,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,Scaled Manhattan Distance,python_numpy,s038,200,200,10000,10000,0.075,0.075,0.075,0.925,0.972674,-67.02293395996094,0.11054200149374083,9.64665684709782e-05,0.9839589984039776,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,Scaled Manhattan Distance,python_numpy,s039,200,200,10000,10000,0.1082,0.11,0.1091,0.8917647058823529,0.9341659999999999,-77.15650177001953,0.1767089997883886,0.0002641135296132644,2.6939580020552967,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,Scaled Manhattan Distance,python_numpy,s040,200,200,10000,10000,0.0997,0.1,0.09985,0.9002941176470588,0.9478349999999999,-77.020263671875,0.13708299957215786,0.00021395421558112254,2.18233299892745,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,Scaled Manhattan Distance,python_numpy,s041,200,200,10000,10000,0.145,0.145,0.145,0.855,0.9185975,-74.94905853271484,0.23262499962584116,0.00018714872531549475,1.9089169982180465,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,Scaled Manhattan Distance,python_numpy,s042,200,200,10000,10000,0.05,0.05,0.05,0.95,0.9809579999999999,-77.0225830078125,0.10791699969558977,0.00016152774525621412,1.6475830016133841,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,Scaled Manhattan Distance,python_numpy,s043,200,200,10000,10000,0.02,0.02,0.02,0.98,0.9951070000000001,-86.16009521484375,0.3510829992592335,0.00015138068656418837,1.5440830029547215,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,Scaled Manhattan Distance,python_numpy,s044,200,200,10000,10000,0.0522,0.05,0.051100000000000007,0.947843137254902,0.978548,-75.66170501708984,0.10629199823597446,7.621323532600632e-05,0.7773750003252644,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,Scaled Manhattan Distance,python_numpy,s046,200,200,10000,10000,0.2103,0.21,0.21015,0.7897058823529411,0.8679214999999999,-75.66442108154297,0.5786670008092187,0.0001405392158274338,1.4335000014398247,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,Scaled Manhattan Distance,python_numpy,s047,200,200,10000,10000,0.19,0.19,0.19,0.81,0.8758175,-83.68204498291016,0.11337500109220855,9.125000003990078e-05,0.930750000406988,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,Scaled Manhattan Distance,python_numpy,s048,200,200,10000,10000,0.1141,0.115,0.11455,0.8858823529411765,0.9507355000000002,-72.00889587402344,0.3044579971174244,0.00012344362760047137,1.2591250015248079,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,Scaled Manhattan Distance,python_numpy,s049,200,200,10000,10000,0.0267,0.025,0.02585,0.9733333333333334,0.992667,-72.35572052001953,0.21150000247871503,8.530235266102953e-05,0.8700839971425012,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,Scaled Manhattan Distance,python_numpy,s050,200,200,10000,10000,0.205,0.205,0.205,0.795,0.8688024999999999,-76.70996856689453,0.21916599871474318,9.854166658923907e-05,1.0051249992102385,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,Scaled Manhattan Distance,python_numpy,s051,200,200,10000,10000,0.3575,0.36,0.35875,0.6424509803921569,0.6991944999999999,-89.06454467773438,0.21904200184508227,0.00011870921583727514,1.2108340015402064,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,Scaled Manhattan Distance,python_numpy,s052,200,200,10000,10000,0.0158,0.015,0.0154,0.9842156862745098,0.9961965,-96.93460845947266,0.11124999946332537,0.00016937500000566098,1.727625000057742,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,Scaled Manhattan Distance,python_numpy,s053,200,200,10000,10000,0.075,0.075,0.075,0.925,0.9786104999999999,-83.30562591552734,0.25420900055905804,0.00014042480389060287,1.4323329996841494,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,Scaled Manhattan Distance,python_numpy,s054,200,200,10000,10000,0.1977,0.2,0.19885,0.8022549019607843,0.8633315,-66.5597915649414,0.15270800213329494,0.0001286151963736926,1.3118750030116644,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,Scaled Manhattan Distance,python_numpy,s055,200,200,10000,10000,0.195,0.195,0.195,0.805,0.8872689999999999,-97.3979263305664,0.22199999875738285,0.0001847999021051424,1.8849590014724527,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,Scaled Manhattan Distance,python_numpy,s056,200,200,10000,10000,0.3458,0.345,0.3454,0.6542156862745098,0.7101787500000001,-78.61983489990234,0.10974999895552173,0.00017009803937695573,1.7350000016449485,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,Scaled Manhattan Distance,python_numpy,s057,200,200,10000,10000,0.354,0.355,0.3545,0.6459803921568628,0.7140055000000001,-81.90068054199219,0.16825000056996942,0.0001327083334092772,1.3536250007746276,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,LightGBM Classifier,python_lightgbm,s002,200,200,10000,10000,0.1417,0.14,0.14085,0.8583333333333333,0.9241725000000001,0.007633940597099632,477.15108299962594,0.0009104207842314031,9.286291999160312,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,LightGBM Classifier,python_lightgbm,s003,200,200,10000,10000,0.048,0.05,0.049,0.9519607843137254,0.9919250000000001,0.079072934162246,460.4497910004284,0.0007148856863804052,7.291834001080133,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,LightGBM Classifier,python_lightgbm,s004,200,200,10000,10000,0.0317,0.03,0.03085,0.9683333333333334,0.9943560000000001,0.1140129617569397,466.5062090025458,0.0008230678430859995,8.395291999477195,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,LightGBM Classifier,python_lightgbm,s005,200,200,10000,10000,0.025,0.025,0.025,0.975,0.9976484999999999,0.024435080637645403,408.7464590011223,0.0005425490195978223,5.533999999897787,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,LightGBM Classifier,python_lightgbm,s007,200,200,10000,10000,0.1438,0.145,0.1444,0.8561764705882353,0.9271154999999999,0.025077376037928752,458.9617499987071,0.000771973039210185,7.874124999943888,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,LightGBM Classifier,python_lightgbm,s008,200,200,10000,10000,0.08,0.08,0.08,0.92,0.977223,0.03087015162269358,473.1083340011537,0.0008583210785896061,8.754875001613982,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,LightGBM Classifier,python_lightgbm,s010,200,200,10000,10000,0.005,0.005,0.005,0.995,0.999492,0.10337129994340144,425.91279200132703,0.0006142851959214336,6.2657089983986225,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,LightGBM Classifier,python_lightgbm,s011,200,200,10000,10000,0.02,0.02,0.02,0.98,0.9987075000000001,0.32832879903395196,449.30241700058104,0.0007409599999721418,7.557791999715846,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,LightGBM Classifier,python_lightgbm,s012,200,200,10000,10000,0.025,0.025,0.025,0.975,0.9975225000000001,0.21224833451807487,429.381125002692,0.0005509681375092352,5.619875002594199,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,LightGBM Classifier,python_lightgbm,s013,200,200,10000,10000,0.05,0.05,0.05,0.95,0.991221,0.018519961576578044,455.3802080008609,0.0006202083333097535,6.326124999759486,2632728576,2632728576,96
