dataset,model,model_runtime,subject,train_genuine_count,test_genuine_count,train_impostor_count,test_impostor_count,FAR,FRR,EER,Accuracy,AUC,threshold,train_time_ms,inference_time_ms_per_sample,ui_blocking_time_ms,memory_before_bytes,memory_after_bytes,tf_num_tensors,tf_num_bytes
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,6,20,20,980,980,0.3183673469387755,0.3,0.30918367346938774,0.682,0.7451020408163266,0.01910418946672644,2438.4000000003725,0.009300000000745058,9.300000000745058,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,7,20,20,980,980,0.5,0.5,0.5,0.5,0.5497448979591837,0.013510080952910043,2392,0.008199999999254942,8.199999999254942,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,8,20,20,980,980,0.3193877551020408,0.3,0.3096938775510204,0.681,0.7010714285714286,0.01206274697124861,3305,0.009199999999254941,9.199999999254942,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,9,20,20,980,980,0.45,0.45,0.45,0.55,0.6073214285714286,0.010704928598049526,2647.199999999255,0.007200000001117587,7.200000001117587,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,10,20,20,980,980,0.35,0.35,0.35,0.65,0.7292857142857143,0.013555860105314123,2791,0.00909999999962747,9.099999999627471,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,11,20,20,980,980,0.25,0.25,0.25,0.75,0.8229081632653061,0.019169318598665445,2635.4000000003725,0.00909999999962747,9.099999999627471,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,12,20,20,980,980,0.13673469387755102,0.15,0.1433673469387755,0.863,0.940204081632653,0.022280737178464904,2506.5,0.01,10,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,13,20,20,980,980,0.15,0.15,0.15,0.85,0.9283163265306122,0.031873110766101206,2233.9000000003725,0.008199999999254942,8.199999999254942,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,14,20,20,980,980,0.2,0.2,0.2,0.8,0.8768877551020409,0.025293104140537342,2429.4000000003725,0.0085,8.5,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,15,20,20,980,980,0.4,0.4,0.4,0.6,0.6156122448979592,0.011982584303204102,2843.800000000745,0.0095,9.5,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,16,20,20,980,980,0.25,0.25,0.25,0.75,0.7703571428571429,0.017658807156146008,3135.2999999988824,0.008800000000745057,8.800000000745058,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,17,20,20,980,980,0.45,0.45,0.45,0.55,0.6031122448979592,0.01545833772702589,2567.7000000011176,0.008699999999254943,8.699999999254942,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,18,20,20,980,980,0.29183673469387755,0.3,0.29591836734693877,0.708,0.8079081632653061,0.00860348050343378,3488.4000000003725,0.00909999999962747,9.099999999627471,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,19,20,20,980,980,0.3408163265306122,0.35,0.3454081632653061,0.659,0.7422704081632653,0.016499126114034077,2692.199999999255,0.008800000000745057,8.800000000745058,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,20,20,20,980,980,0.3704081632653061,0.35,0.36020408163265305,0.63,0.6792857142857143,0.014576498975598073,2502.9000000003725,0.009,9,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,21,20,20,980,980,0.4030612244897959,0.4,0.40153061224489794,0.597,0.6436224489795919,0.011388623281373458,2770.699999999255,0.009700000001117587,9.700000001117587,not_available,not_available,not_available,not_available
