dataset,source_dataset,feature_mode,model,subject,phase,elapsed_ms,train_time_ms,inference_batch_ms,inference_time_ms_per_sample,memory_before_bytes,memory_after_bytes,adaptive_selected_feature_count,genuine_training_samples,evaluated_subjects,EER,completed_at
collected_data_analysis_enriched_features,collected_data_analysis,enriched,LightGBM Classifier,M005,train_and_infer,79.45816700021169,78.6265420001655,0.8316250000461878,0.010266975309212195,1666777088.0,1666777088.0,384.0,,,,
collected_data_analysis_enriched_features,collected_data_analysis,enriched,LightGBM Classifier,P001,train_and_infer,112.24445800007743,111.41637499986246,0.8280830002149742,0.010223246916234248,1666777088.0,1666777088.0,384.0,,,,
collected_data_analysis_enriched_features,collected_data_analysis,enriched,LightGBM Classifier,P003,train_and_infer,108.56845699981932,107.74291600000652,0.8255409998128016,0.010191864195219773,1666793472.0,1666793472.0,384.0,,,,
collected_data_analysis_enriched_features,collected_data_analysis,enriched,LightGBM Classifier,P007,train_and_infer,85.2261670002008,84.38391700019565,0.8422500000051514,0.010398148148211746,1666793472.0,1666793472.0,384.0,,,,
collected_data_analysis_enriched_features,collected_data_analysis,enriched,LightGBM Classifier,P008,train_and_infer,118.20795799985717,117.34683299982862,0.8611250000285509,0.010631172839858653,1669038080.0,1669152768.0,384.0,,,,
collected_data_analysis_enriched_features,collected_data_analysis,enriched,LightGBM Classifier,P009,train_and_infer,108.93383299980997,108.00174999985757,0.9320829999523994,0.011507197530276536,1669152768.0,1669152768.0,384.0,,,,
collected_data_analysis_enriched_features,collected_data_analysis,enriched,LightGBM Classifier,P010,train_and_infer,101.42354200024783,100.61104200030968,0.8124999999381544,0.010030864196767337,1669152768.0,1669169152.0,384.0,,,,
collected_data_analysis_enriched_features,collected_data_analysis,enriched,LightGBM Classifier,all,data_efficiency,2062.5432090000686,,,,,,,1.0,27.0,0.41849990740952314,
collected_data_analysis_enriched_features,collected_data_analysis,enriched,LightGBM Classifier,all,data_efficiency,2202.3947079997015,,,,,,,2.0,24.0,0.412065504957327,
collected_data_analysis_enriched_features,collected_data_analysis,enriched,LightGBM Classifier,all,data_efficiency,1940.7542909998483,,,,,,,3.0,20.0,0.28587521711022706,
collected_data_analysis_enriched_features,collected_data_analysis,enriched,LightGBM Classifier,all,data_efficiency,510.3931250000642,,,,,,,5.0,5.0,0.6925698336750967,
collected_data_analysis_enriched_features,collected_data_analysis,enriched,1D-CNN TensorFlow,A001,train_and_infer,902.576124999996,838.1100000001425,64.46612499985349,0.7958780864179443,1670938624.0,1677213696.0,384.0,,,,
collected_data_analysis_enriched_features,collected_data_analysis,enriched,1D-CNN TensorFlow,A003,train_and_infer,915.0909169998158,848.6102499996377,66.48066700017807,0.8207489753108405,1677213696.0,1683685376.0,384.0,,,,
